path,type,likely_timeline,likely_stage,purpose,key_evidence,release_grade_evidence,historical_or_exploratory_only,superseded,cite_in_final_paper,caveats,confidence
reports/exp050_kv_files/exp050_Qwen_Qwen2.5-0.5B_file_kv_storage__drift_007__int4_sim__dl4__v1.meta.json,report_json,V-lineage,Experiment (research arc),Machine-readable benchmark/report artifact.,,False,True,False,False,,medium
reports/exp050_kv_files/exp050_Qwen_Qwen2.5-0.5B_file_kv_storage__drift_007__int4_sim__dl4__v1.pt,unknown,V-lineage,Experiment (research arc),Unclassified tracked artifact.,,False,True,False,False,,medium
reports/exp050_kv_files/exp050_Qwen_Qwen2.5-0.5B_file_kv_storage__drift_007__int4_sim__dl8__v1.meta.json,report_json,V-lineage,Experiment (research arc),Machine-readable benchmark/report artifact.,,False,True,False,False,,medium
reports/exp050_kv_files/exp050_Qwen_Qwen2.5-0.5B_file_kv_storage__drift_007__int4_sim__dl8__v1.pt,unknown,V-lineage,Experiment (research arc),Unclassified tracked artifact.,,False,True,False,False,,medium
reports/exp050_kv_files/exp050_Qwen_Qwen2.5-0.5B_file_kv_storage__drift_007__int8__dl4__v1.meta.json,report_json,V-lineage,Experiment (research arc),Machine-readable benchmark/report artifact.,,False,True,False,False,,medium
reports/exp050_kv_files/exp050_Qwen_Qwen2.5-0.5B_file_kv_storage__drift_007__int8__dl4__v1.pt,unknown,V-lineage,Experiment (research arc),Unclassified tracked artifact.,,False,True,False,False,,medium
reports/exp050_kv_files/exp050_Qwen_Qwen2.5-0.5B_file_kv_storage__drift_007__int8__dl8__v1.meta.json,report_json,V-lineage,Experiment (research arc),Machine-readable benchmark/report artifact.,,False,True,False,False,,medium
reports/exp050_kv_files/exp050_Qwen_Qwen2.5-0.5B_file_kv_storage__drift_007__int8__dl8__v1.pt,unknown,V-lineage,Experiment (research arc),Unclassified tracked artifact.,,False,True,False,False,,medium
reports/exp050_kv_files/exp050_Qwen_Qwen2.5-0.5B_file_kv_storage__drift_007__k8_v4_boundary4_v8_sim__dl4__v1.meta.json,report_json,V-lineage,Experiment (research arc),Machine-readable benchmark/report artifact.,,False,True,False,False,,medium
reports/exp050_kv_files/exp050_Qwen_Qwen2.5-0.5B_file_kv_storage__drift_007__k8_v4_boundary4_v8_sim__dl4__v1.pt,unknown,V-lineage,Experiment (research arc),Unclassified tracked artifact.,,False,True,False,False,,medium
reports/exp050_kv_files/exp050_Qwen_Qwen2.5-0.5B_file_kv_storage__drift_007__k8_v4_boundary4_v8_sim__dl8__v1.meta.json,report_json,V-lineage,Experiment (research arc),Machine-readable benchmark/report artifact.,,False,True,False,False,,medium
reports/exp050_kv_files/exp050_Qwen_Qwen2.5-0.5B_file_kv_storage__drift_007__k8_v4_boundary4_v8_sim__dl8__v1.pt,unknown,V-lineage,Experiment (research arc),Unclassified tracked artifact.,,False,True,False,False,,medium
reports/exp050_kv_files/exp050_Qwen_Qwen2.5-0.5B_file_kv_storage__drift_007__k8_v4_sim__dl4__v1.meta.json,report_json,V-lineage,Experiment (research arc),Machine-readable benchmark/report artifact.,,False,True,False,False,,medium
reports/exp050_kv_files/exp050_Qwen_Qwen2.5-0.5B_file_kv_storage__drift_007__k8_v4_sim__dl4__v1.pt,unknown,V-lineage,Experiment (research arc),Unclassified tracked artifact.,,False,True,False,False,,medium
reports/exp050_kv_files/exp050_Qwen_Qwen2.5-0.5B_file_kv_storage__drift_007__k8_v4_sim__dl8__v1.meta.json,report_json,V-lineage,Experiment (research arc),Machine-readable benchmark/report artifact.,,False,True,False,False,,medium
reports/exp050_kv_files/exp050_Qwen_Qwen2.5-0.5B_file_kv_storage__drift_007__k8_v4_sim__dl8__v1.pt,unknown,V-lineage,Experiment (research arc),Unclassified tracked artifact.,,False,True,False,False,,medium
reports/exp050_kv_files/exp050_Qwen_Qwen2.5-0.5B_file_kv_storage__drift_008__int4_sim__dl4__v1.meta.json,report_json,V-lineage,Experiment (research arc),Machine-readable benchmark/report artifact.,,False,True,False,False,,medium
reports/exp050_kv_files/exp050_Qwen_Qwen2.5-0.5B_file_kv_storage__drift_008__int4_sim__dl4__v1.pt,unknown,V-lineage,Experiment (research arc),Unclassified tracked artifact.,,False,True,False,False,,medium
reports/exp050_kv_files/exp050_Qwen_Qwen2.5-0.5B_file_kv_storage__drift_008__int4_sim__dl8__v1.meta.json,report_json,V-lineage,Experiment (research arc),Machine-readable benchmark/report artifact.,,False,True,False,False,,medium
reports/exp050_kv_files/exp050_Qwen_Qwen2.5-0.5B_file_kv_storage__drift_008__int4_sim__dl8__v1.pt,unknown,V-lineage,Experiment (research arc),Unclassified tracked artifact.,,False,True,False,False,,medium
reports/exp050_kv_files/exp050_Qwen_Qwen2.5-0.5B_file_kv_storage__drift_008__int8__dl4__v1.meta.json,report_json,V-lineage,Experiment (research arc),Machine-readable benchmark/report artifact.,,False,True,False,False,,medium
reports/exp050_kv_files/exp050_Qwen_Qwen2.5-0.5B_file_kv_storage__drift_008__int8__dl4__v1.pt,unknown,V-lineage,Experiment (research arc),Unclassified tracked artifact.,,False,True,False,False,,medium
reports/exp050_kv_files/exp050_Qwen_Qwen2.5-0.5B_file_kv_storage__drift_008__int8__dl8__v1.meta.json,report_json,V-lineage,Experiment (research arc),Machine-readable benchmark/report artifact.,,False,True,False,False,,medium
reports/exp050_kv_files/exp050_Qwen_Qwen2.5-0.5B_file_kv_storage__drift_008__int8__dl8__v1.pt,unknown,V-lineage,Experiment (research arc),Unclassified tracked artifact.,,False,True,False,False,,medium
reports/exp050_kv_files/exp050_Qwen_Qwen2.5-0.5B_file_kv_storage__drift_008__k8_v4_boundary4_v8_sim__dl4__v1.meta.json,report_json,V-lineage,Experiment (research arc),Machine-readable benchmark/report artifact.,,False,True,False,False,,medium
reports/exp050_kv_files/exp050_Qwen_Qwen2.5-0.5B_file_kv_storage__drift_008__k8_v4_boundary4_v8_sim__dl4__v1.pt,unknown,V-lineage,Experiment (research arc),Unclassified tracked artifact.,,False,True,False,False,,medium
reports/exp050_kv_files/exp050_Qwen_Qwen2.5-0.5B_file_kv_storage__drift_008__k8_v4_boundary4_v8_sim__dl8__v1.meta.json,report_json,V-lineage,Experiment (research arc),Machine-readable benchmark/report artifact.,,False,True,False,False,,medium
reports/exp050_kv_files/exp050_Qwen_Qwen2.5-0.5B_file_kv_storage__drift_008__k8_v4_boundary4_v8_sim__dl8__v1.pt,unknown,V-lineage,Experiment (research arc),Unclassified tracked artifact.,,False,True,False,False,,medium
reports/exp050_kv_files/exp050_Qwen_Qwen2.5-0.5B_file_kv_storage__drift_008__k8_v4_sim__dl4__v1.meta.json,report_json,V-lineage,Experiment (research arc),Machine-readable benchmark/report artifact.,,False,True,False,False,,medium
reports/exp050_kv_files/exp050_Qwen_Qwen2.5-0.5B_file_kv_storage__drift_008__k8_v4_sim__dl4__v1.pt,unknown,V-lineage,Experiment (research arc),Unclassified tracked artifact.,,False,True,False,False,,medium
reports/exp050_kv_files/exp050_Qwen_Qwen2.5-0.5B_file_kv_storage__drift_008__k8_v4_sim__dl8__v1.meta.json,report_json,V-lineage,Experiment (research arc),Machine-readable benchmark/report artifact.,,False,True,False,False,,medium
reports/exp050_kv_files/exp050_Qwen_Qwen2.5-0.5B_file_kv_storage__drift_008__k8_v4_sim__dl8__v1.pt,unknown,V-lineage,Experiment (research arc),Unclassified tracked artifact.,,False,True,False,False,,medium
reports/exp050_kv_files/exp050_Qwen_Qwen2.5-0.5B_file_kv_storage__drift_009__int4_sim__dl4__v1.meta.json,report_json,V-lineage,Experiment (research arc),Machine-readable benchmark/report artifact.,,False,True,False,False,,medium
reports/exp050_kv_files/exp050_Qwen_Qwen2.5-0.5B_file_kv_storage__drift_009__int4_sim__dl4__v1.pt,unknown,V-lineage,Experiment (research arc),Unclassified tracked artifact.,,False,True,False,False,,medium
reports/exp050_kv_files/exp050_Qwen_Qwen2.5-0.5B_file_kv_storage__drift_009__int4_sim__dl8__v1.meta.json,report_json,V-lineage,Experiment (research arc),Machine-readable benchmark/report artifact.,,False,True,False,False,,medium
reports/exp050_kv_files/exp050_Qwen_Qwen2.5-0.5B_file_kv_storage__drift_009__int4_sim__dl8__v1.pt,unknown,V-lineage,Experiment (research arc),Unclassified tracked artifact.,,False,True,False,False,,medium
reports/exp050_kv_files/exp050_Qwen_Qwen2.5-0.5B_file_kv_storage__drift_009__int8__dl4__v1.meta.json,report_json,V-lineage,Experiment (research arc),Machine-readable benchmark/report artifact.,,False,True,False,False,,medium
reports/exp050_kv_files/exp050_Qwen_Qwen2.5-0.5B_file_kv_storage__drift_009__int8__dl4__v1.pt,unknown,V-lineage,Experiment (research arc),Unclassified tracked artifact.,,False,True,False,False,,medium
reports/exp050_kv_files/exp050_Qwen_Qwen2.5-0.5B_file_kv_storage__drift_009__int8__dl8__v1.meta.json,report_json,V-lineage,Experiment (research arc),Machine-readable benchmark/report artifact.,,False,True,False,False,,medium
reports/exp050_kv_files/exp050_Qwen_Qwen2.5-0.5B_file_kv_storage__drift_009__int8__dl8__v1.pt,unknown,V-lineage,Experiment (research arc),Unclassified tracked artifact.,,False,True,False,False,,medium
reports/exp050_kv_files/exp050_Qwen_Qwen2.5-0.5B_file_kv_storage__drift_009__k8_v4_boundary4_v8_sim__dl4__v1.meta.json,report_json,V-lineage,Experiment (research arc),Machine-readable benchmark/report artifact.,,False,True,False,False,,medium
reports/exp050_kv_files/exp050_Qwen_Qwen2.5-0.5B_file_kv_storage__drift_009__k8_v4_boundary4_v8_sim__dl4__v1.pt,unknown,V-lineage,Experiment (research arc),Unclassified tracked artifact.,,False,True,False,False,,medium
reports/exp050_kv_files/exp050_Qwen_Qwen2.5-0.5B_file_kv_storage__drift_009__k8_v4_boundary4_v8_sim__dl8__v1.meta.json,report_json,V-lineage,Experiment (research arc),Machine-readable benchmark/report artifact.,,False,True,False,False,,medium
reports/exp050_kv_files/exp050_Qwen_Qwen2.5-0.5B_file_kv_storage__drift_009__k8_v4_boundary4_v8_sim__dl8__v1.pt,unknown,V-lineage,Experiment (research arc),Unclassified tracked artifact.,,False,True,False,False,,medium
reports/exp050_kv_files/exp050_Qwen_Qwen2.5-0.5B_file_kv_storage__drift_009__k8_v4_sim__dl4__v1.meta.json,report_json,V-lineage,Experiment (research arc),Machine-readable benchmark/report artifact.,,False,True,False,False,,medium
reports/exp050_kv_files/exp050_Qwen_Qwen2.5-0.5B_file_kv_storage__drift_009__k8_v4_sim__dl4__v1.pt,unknown,V-lineage,Experiment (research arc),Unclassified tracked artifact.,,False,True,False,False,,medium
reports/exp050_kv_files/exp050_Qwen_Qwen2.5-0.5B_file_kv_storage__drift_009__k8_v4_sim__dl8__v1.meta.json,report_json,V-lineage,Experiment (research arc),Machine-readable benchmark/report artifact.,,False,True,False,False,,medium
reports/exp050_kv_files/exp050_Qwen_Qwen2.5-0.5B_file_kv_storage__drift_009__k8_v4_sim__dl8__v1.pt,unknown,V-lineage,Experiment (research arc),Unclassified tracked artifact.,,False,True,False,False,,medium
reports/exp050_kv_files/exp050_Qwen_Qwen2.5-0.5B_file_kv_storage__drift_010__int4_sim__dl4__v1.meta.json,report_json,V-lineage,Experiment (research arc),Machine-readable benchmark/report artifact.,,False,True,False,False,,medium
reports/exp050_kv_files/exp050_Qwen_Qwen2.5-0.5B_file_kv_storage__drift_010__int4_sim__dl4__v1.pt,unknown,V-lineage,Experiment (research arc),Unclassified tracked artifact.,,False,True,False,False,,medium
reports/exp050_kv_files/exp050_Qwen_Qwen2.5-0.5B_file_kv_storage__drift_010__int4_sim__dl8__v1.meta.json,report_json,V-lineage,Experiment (research arc),Machine-readable benchmark/report artifact.,,False,True,False,False,,medium
reports/exp050_kv_files/exp050_Qwen_Qwen2.5-0.5B_file_kv_storage__drift_010__int4_sim__dl8__v1.pt,unknown,V-lineage,Experiment (research arc),Unclassified tracked artifact.,,False,True,False,False,,medium
reports/exp050_kv_files/exp050_Qwen_Qwen2.5-0.5B_file_kv_storage__drift_010__int8__dl4__v1.meta.json,report_json,V-lineage,Experiment (research arc),Machine-readable benchmark/report artifact.,,False,True,False,False,,medium
reports/exp050_kv_files/exp050_Qwen_Qwen2.5-0.5B_file_kv_storage__drift_010__int8__dl4__v1.pt,unknown,V-lineage,Experiment (research arc),Unclassified tracked artifact.,,False,True,False,False,,medium
reports/exp050_kv_files/exp050_Qwen_Qwen2.5-0.5B_file_kv_storage__drift_010__int8__dl8__v1.meta.json,report_json,V-lineage,Experiment (research arc),Machine-readable benchmark/report artifact.,,False,True,False,False,,medium
reports/exp050_kv_files/exp050_Qwen_Qwen2.5-0.5B_file_kv_storage__drift_010__int8__dl8__v1.pt,unknown,V-lineage,Experiment (research arc),Unclassified tracked artifact.,,False,True,False,False,,medium
reports/exp050_kv_files/exp050_Qwen_Qwen2.5-0.5B_file_kv_storage__drift_010__k8_v4_boundary4_v8_sim__dl4__v1.meta.json,report_json,V-lineage,Experiment (research arc),Machine-readable benchmark/report artifact.,,False,True,False,False,,medium
reports/exp050_kv_files/exp050_Qwen_Qwen2.5-0.5B_file_kv_storage__drift_010__k8_v4_boundary4_v8_sim__dl4__v1.pt,unknown,V-lineage,Experiment (research arc),Unclassified tracked artifact.,,False,True,False,False,,medium
reports/exp050_kv_files/exp050_Qwen_Qwen2.5-0.5B_file_kv_storage__drift_010__k8_v4_boundary4_v8_sim__dl8__v1.meta.json,report_json,V-lineage,Experiment (research arc),Machine-readable benchmark/report artifact.,,False,True,False,False,,medium
reports/exp050_kv_files/exp050_Qwen_Qwen2.5-0.5B_file_kv_storage__drift_010__k8_v4_boundary4_v8_sim__dl8__v1.pt,unknown,V-lineage,Experiment (research arc),Unclassified tracked artifact.,,False,True,False,False,,medium
reports/exp050_kv_files/exp050_Qwen_Qwen2.5-0.5B_file_kv_storage__drift_010__k8_v4_sim__dl4__v1.meta.json,report_json,V-lineage,Experiment (research arc),Machine-readable benchmark/report artifact.,,False,True,False,False,,medium
reports/exp050_kv_files/exp050_Qwen_Qwen2.5-0.5B_file_kv_storage__drift_010__k8_v4_sim__dl4__v1.pt,unknown,V-lineage,Experiment (research arc),Unclassified tracked artifact.,,False,True,False,False,,medium
reports/exp050_kv_files/exp050_Qwen_Qwen2.5-0.5B_file_kv_storage__drift_010__k8_v4_sim__dl8__v1.meta.json,report_json,V-lineage,Experiment (research arc),Machine-readable benchmark/report artifact.,,False,True,False,False,,medium
reports/exp050_kv_files/exp050_Qwen_Qwen2.5-0.5B_file_kv_storage__drift_010__k8_v4_sim__dl8__v1.pt,unknown,V-lineage,Experiment (research arc),Unclassified tracked artifact.,,False,True,False,False,,medium
reports/exp050_kv_files/exp050_Qwen_Qwen2.5-0.5B_file_kv_storage__drift_011__int4_sim__dl4__v1.meta.json,report_json,V-lineage,Experiment (research arc),Machine-readable benchmark/report artifact.,,False,True,False,False,,medium
reports/exp050_kv_files/exp050_Qwen_Qwen2.5-0.5B_file_kv_storage__drift_011__int4_sim__dl4__v1.pt,unknown,V-lineage,Experiment (research arc),Unclassified tracked artifact.,,False,True,False,False,,medium
reports/exp050_kv_files/exp050_Qwen_Qwen2.5-0.5B_file_kv_storage__drift_011__int4_sim__dl8__v1.meta.json,report_json,V-lineage,Experiment (research arc),Machine-readable benchmark/report artifact.,,False,True,False,False,,medium
reports/exp050_kv_files/exp050_Qwen_Qwen2.5-0.5B_file_kv_storage__drift_011__int4_sim__dl8__v1.pt,unknown,V-lineage,Experiment (research arc),Unclassified tracked artifact.,,False,True,False,False,,medium
reports/exp050_kv_files/exp050_Qwen_Qwen2.5-0.5B_file_kv_storage__drift_011__int8__dl4__v1.meta.json,report_json,V-lineage,Experiment (research arc),Machine-readable benchmark/report artifact.,,False,True,False,False,,medium
reports/exp050_kv_files/exp050_Qwen_Qwen2.5-0.5B_file_kv_storage__drift_011__int8__dl4__v1.pt,unknown,V-lineage,Experiment (research arc),Unclassified tracked artifact.,,False,True,False,False,,medium
reports/exp050_kv_files/exp050_Qwen_Qwen2.5-0.5B_file_kv_storage__drift_011__int8__dl8__v1.meta.json,report_json,V-lineage,Experiment (research arc),Machine-readable benchmark/report artifact.,,False,True,False,False,,medium
reports/exp050_kv_files/exp050_Qwen_Qwen2.5-0.5B_file_kv_storage__drift_011__int8__dl8__v1.pt,unknown,V-lineage,Experiment (research arc),Unclassified tracked artifact.,,False,True,False,False,,medium
reports/exp050_kv_files/exp050_Qwen_Qwen2.5-0.5B_file_kv_storage__drift_011__k8_v4_boundary4_v8_sim__dl4__v1.meta.json,report_json,V-lineage,Experiment (research arc),Machine-readable benchmark/report artifact.,,False,True,False,False,,medium
reports/exp050_kv_files/exp050_Qwen_Qwen2.5-0.5B_file_kv_storage__drift_011__k8_v4_boundary4_v8_sim__dl4__v1.pt,unknown,V-lineage,Experiment (research arc),Unclassified tracked artifact.,,False,True,False,False,,medium
reports/exp050_kv_files/exp050_Qwen_Qwen2.5-0.5B_file_kv_storage__drift_011__k8_v4_boundary4_v8_sim__dl8__v1.meta.json,report_json,V-lineage,Experiment (research arc),Machine-readable benchmark/report artifact.,,False,True,False,False,,medium
reports/exp050_kv_files/exp050_Qwen_Qwen2.5-0.5B_file_kv_storage__drift_011__k8_v4_boundary4_v8_sim__dl8__v1.pt,unknown,V-lineage,Experiment (research arc),Unclassified tracked artifact.,,False,True,False,False,,medium
reports/exp050_kv_files/exp050_Qwen_Qwen2.5-0.5B_file_kv_storage__drift_011__k8_v4_sim__dl4__v1.meta.json,report_json,V-lineage,Experiment (research arc),Machine-readable benchmark/report artifact.,,False,True,False,False,,medium
reports/exp050_kv_files/exp050_Qwen_Qwen2.5-0.5B_file_kv_storage__drift_011__k8_v4_sim__dl4__v1.pt,unknown,V-lineage,Experiment (research arc),Unclassified tracked artifact.,,False,True,False,False,,medium
reports/exp050_kv_files/exp050_Qwen_Qwen2.5-0.5B_file_kv_storage__drift_011__k8_v4_sim__dl8__v1.meta.json,report_json,V-lineage,Experiment (research arc),Machine-readable benchmark/report artifact.,,False,True,False,False,,medium
reports/exp050_kv_files/exp050_Qwen_Qwen2.5-0.5B_file_kv_storage__drift_011__k8_v4_sim__dl8__v1.pt,unknown,V-lineage,Experiment (research arc),Unclassified tracked artifact.,,False,True,False,False,,medium
reports/exp050_kv_files/exp050_Qwen_Qwen2.5-0.5B_file_kv_storage__drift_012__int4_sim__dl4__v1.meta.json,report_json,V-lineage,Experiment (research arc),Machine-readable benchmark/report artifact.,,False,True,False,False,,medium
